candidate_identity_key,eccv_first_author_name,source_url,source_kind,claim,qa_actions_or_status
cai_2nl7la,YeonGyu Han,https://www.snuh.org/global/en/about/newsView.do?bbs_no=7074,official_institutional_context,"SNUH official page documents the hospital's Healthcare AI research center, but does not uniquely identify YeonGyu Han.",
cai_2nl7la,YeonGyu Han,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""none"",""to"":""unresolved"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_2nl7la,YeonGyu Han,,review_status,,identity_unresolved_prior_work_incomplete
cai_xr8msq,Yeonkyeong Lee,https://eccv.ecva.net/virtual/2026/poster/5142,official_conference_record,ECCV record identifies Yeonkyeong Lee first on Keep-or-Drop? and Kakao affiliation.,
cai_xr8msq,Yeonkyeong Lee,https://www.kakaocorp.com/page/,official_company_site,Kakao official site verifies the affiliated organization.,
cai_xr8msq,Yeonkyeong Lee,https://arxiv.org/abs/2608.24293,official_preprint_record,"August 2026 KATok preprint names Yeonkyeong Lee first, but is after the cutoff and does not establish pre-cutoff prior work.",
cai_xr8msq,Yeonkyeong Lee,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""none"",""to"":""unresolved"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_xr8msq,Yeonkyeong Lee,,review_status,,identity_unresolved_prior_work_incomplete
cai_ghq2dv,Yeonwoo Cha,https://yeonwoo378.github.io/,official_personal_profile,"Identity, KAIST affiliation, exact ECCV title, and publication list with author order and venue labels.",
cai_ghq2dv,Yeonwoo Cha,https://eccv.ecva.net/virtual/2026/poster/3225,official_conference_record,ECCV 2026 queue paper/poster record for Training-Free Refinement of Flow Matching with Divergence-based Sampling.,
cai_ghq2dv,Yeonwoo Cha,https://proceedings.iclr.cc/paper_files/paper/2026/hash/623e5a86fcedca573d33390dd1173e6b-Abstract-Conference.html,official_proceedings,FlowBind is an ICLR 2026 conference paper; proceedings are after the audit cutoff and excluded.,
cai_kvpogs,Yewon Han,https://arxiv.org/abs/2603.14825,official_preprint_record,Yewon Han first-listed; Seoul National University Graduate School of Data Science affiliation; exact paper title.,
cai_kvpogs,Yewon Han,https://www.linkedin.com/posts/yewon-han-a6b979204_two-birds-one-projection-harmonizing-safety-activity-7475920698826305537-PnQO,author_profile_post,Self-authored identification of Yewon Han and the exact paper as her first PhD paper.,
cai_kvpogs,Yewon Han,https://eccv.ecva.net/virtual/2026/poster/4820,official_conference_record,ECCV 2026 queue paper/poster record.,
cai_5z4jk6,Yihalem Yimolal Tiruneh,https://vision.unist.ac.kr/member.html,official_institutional_profile,"Identity, UNIST affiliation, MS status, and 3D computer-vision research area.",
cai_5z4jk6,Yihalem Yimolal Tiruneh,https://vision.unist.ac.kr/index.html,official_lab_publications,Exact FlexiAvatar ECCV 2026 title and first-listed author order.,
cai_5z4jk6,Yihalem Yimolal Tiruneh,https://eccv.ecva.net/virtual/2026/poster/3675,official_conference_record,ECCV 2026 queue paper/poster record.,
cai_1q2hmkp,Yirum Kim,https://k2room.github.io/,official_personal_profile,"Identity, GIST affiliation, exact ECCV title, complete listed publication record, and author order.",
cai_1q2hmkp,Yirum Kim,https://eccv.ecva.net/virtual/2026/poster/4307,official_conference_record,ECCV 2026 queue paper/poster record for OP3DSG.,
cai_1q2hmkp,Yirum Kim,https://arxiv.org/abs/2602.04152,official_preprint_record,MA3DSG first-listed author Yirum Kim and February 2026 preprint; the ICRA 2026 proceedings/conference is after cutoff and excluded.,
cai_wf4ulq,YongHoon Kang,https://scholarx.skku.edu/item/3a0a8fcd-c172-4ccf-a013-3fbb42ac06ec,official_institutional_repository,YongHoon Kang first-listed author and Sungkyunkwan affiliation on a federated-learning publication.,
cai_wf4ulq,YongHoon Kang,https://eccv.ecva.net/virtual/2026/poster/4293,official_conference_record,ECCV 2026 queue paper/poster record for Prevention over Correction.,
cai_wf4ulq,YongHoon Kang,https://dblp.org/pid/418/9667.html,bibliographic_metadata,"Author-index continuity for Yonghoon Kang and the non-scope Information Sciences publication; used as corroboration, not sole identity proof.",
cai_9prqnf,Yoonhyung Park,https://arxiv.org/abs/2607.00302,official_preprint_record,Official arXiv record lists Yoonhyung Park first on Wake up for Touch.,
cai_9prqnf,Yoonhyung Park,http://mmai.ewha.ac.kr/splash/,official_project_page,Ewha project page is associated with the candidate tactile-alignment work but lacks sufficient person-level identity evidence.,
cai_9prqnf,Yoonhyung Park,https://pure.ewha.ac.kr/en/publications/cardiovascular-disease-risk-factors-and-obesity-levels-in-korean-/,official_institutional_publication,Unrelated Ewha same-name record demonstrates identity ambiguity.,
cai_9prqnf,Yoonhyung Park,,review_status,,identity_unresolved_prior_work_incomplete
cai_tbnw12,Yoonseok Choi,https://yoonseokchoi-ai.github.io/,official_personal_site,Identifies Yoonseok Choi at Yonsei MILAB and lists publication history.,
cai_tbnw12,Yoonseok Choi,https://yoonseokchoi-ai.github.io/cv/cv_yoonseokchoi_2026_3_24.pdf,official_cv,Official CV confirms Yonsei research identity and publication record.,
cai_tbnw12,Yoonseok Choi,https://eccv.ecva.net/virtual/2026/poster/3862,official_conference_record,Official ECCV record identifies the candidate DRIFT paper.,
cai_1yvwds7,Youbin Kim,https://github.com/Ubin108/Group3D,official_project_repository,Lists Youbin Kim first and Sungkyunkwan University affiliation.,
cai_1yvwds7,Youbin Kim,https://benhenryl.github.io/Metalens-Transformer/,official_project_page,"Lists Youbin Kim as Sungkyunkwan University coauthor, not first author.",
cai_1yvwds7,Youbin Kim,https://hogunpark.com/,official_collaborator_site,Collaborator site lists same Group3D author/title record.,
cai_13hpuu3,Youngho Kim,https://vi.kaist.ac.kr/pages/people/,official_institutional_profile,KAIST VILab identifies Youngho Kim and affiliation.,
cai_13hpuu3,Youngho Kim,https://arxiv.org/abs/2607.15699,official_preprint_record,Lists Youngho Kim first on GoStop.,
cai_13hpuu3,Youngho Kim,https://github.com/kmax2001/GoSTOP,official_project_repository,Links kmax2001 project identity to GoStop.,
cai_14hrbwy,Youngjun Lee,https://www.kaistdmlab.org/members,official_institutional_profile,Identifies Youngjun Lee as KAIST DMLab InnoCore Postdoc.,
cai_14hrbwy,Youngjun Lee,https://www.kaistdmlab.org/news-1/categories/paper-accept,official_lab_publication_news,Lists Youngjun Lee first on CURE and records lab publication history.,
cai_14hrbwy,Youngjun Lee,https://openreview.net/pdf/86d3293ab2d788dc7a7a4cd22a101eba7e501237.pdf,official_proceedings,Official ICLR 2025 PDF lists Youngjun Lee first on RA-TTA and KAIST affiliation.,
cai_14hrbwy,Youngjun Lee,https://proceedings.mlr.press/v235/kim24ai.html,official_proceedings,"Official ICML 2024 record lists Youngjun Lee fourth, not first.",
cai_112zspb,Youngsik Yun,https://bbangsik13.github.io/,official_personal_site,"Identity, Yonsei affiliation, research area, and ECCV candidate paper match.",
cai_112zspb,Youngsik Yun,https://yonsei.elsevierpure.com/en/publications/compensating-spatiotemporally-inconsistent-observations-for-onlin-2/,official_institutional_publication,"Yonsei/ElsevierPure metadata gives SIGGRAPH 2025 date, author order with Youngsik Yun first, and proceeding status.",
cai_112zspb,Youngsik Yun,https://www.siggraph.org/wp-content/uploads/2025/08/Conference-Papers.html,official_conference_program,SIGGRAPH 2025 conference program lists the verified work and author order.,
cai_112zspb,Youngsik Yun,https://eccv.ecva.net/virtual/2026/poster/3745,official_conference_page,Official ECCV page identifies the candidate paper and author; 2026 is after cutoff.,
cai_uw6q6r,Youngwan Lee,https://youngwanlee.github.io/,official_personal_site,"Identity, ETRI/KAIST affiliations, research interests, and complete publication list.",
cai_uw6q6r,Youngwan Lee,https://openaccess.thecvf.com/content_CVPR_2020/html/Lee_CenterMask_Real-Time_Anchor-Free_Instance_Segmentation_CVPR_2020_paper.html,official_proceedings,"CVF metadata lists Youngwan Lee first on CenterMask, CVPR 2020.",
cai_uw6q6r,Youngwan Lee,https://openaccess.thecvf.com/content/CVPR2022/html/Lee_MPViT_Multi-Path_Vision_Transformer_for_Dense_Prediction_CVPR_2022_paper.html,official_proceedings,"CVF metadata lists Youngwan Lee first on MPViT, CVPR 2022.",
cai_uw6q6r,Youngwan Lee,https://openreview.net/forum?id=7sn6Vxp92xV,official_proceedings,Official ICLR record for Exploring the Role of Mean Teachers; author site records Youngwan Lee equal-first.,
cai_uw6q6r,Youngwan Lee,https://eccv.ecva.net/virtual/2026/poster/5663,official_conference_page,Official ECCV page identifies candidate; 2026 is after cutoff.,
cai_12ozdml,Yu-Ji Kim,https://ug-kim.github.io/,official_personal_site,"Identity, POSTECH affiliation, advisor, candidate paper, and publication author order.",
cai_12ozdml,Yu-Ji Kim,https://drsplat.github.io/,official_project_page,Dr. Splat CVPR 2025 page lists Yu-Ji Kim as non-first author.,
cai_12ozdml,Yu-Ji Kim,https://uniform-attention.github.io/,official_project_page,ICCV 2023 project page corresponds to the non-first Yu-Ji Kim work.,
cai_12ozdml,Yu-Ji Kim,https://hdr-plenoxels.github.io/,official_project_page,ECCV 2022 project page records Kim Jun-Seong first and Yu-Ji Kim equal-contributing second.,
cai_12ozdml,Yu-Ji Kim,https://eccv.ecva.net/virtual/2026/poster/4036,official_conference_page,Official ECCV page identifies candidate; 2026 is after cutoff.,
cai_12ozdml,Yu-Ji Kim,,qa_action,,"{""action"":""downgraded_zero_review"",""reason"":""No authoritative exhaustive publication record supporting a complete zero was identified.""}"
cai_12hulj8,Yuhwan Jeong,https://jeongyh98.github.io/,official_personal_site,"Identity, KAIST affiliation, education, candidate paper, complete publication list and author-order markers.",
cai_12hulj8,Yuhwan Jeong,https://openaccess.thecvf.com/content/ICCV2025/papers/Jeong_Robust_Adverse_Weather_Removal_via_Spectral-based_Spatial_Grouping_ICCV_2025_paper.pdf,official_proceedings,CVF paper lists Yuhwan Jeong first/equal-first on ICCV 2025 work.,
cai_12hulj8,Yuhwan Jeong,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08432.pdf,official_proceedings,ECCV 2024 paper lists Yuhwan Jeong first/equal-first.,
cai_12hulj8,Yuhwan Jeong,https://openaccess.thecvf.com/content/ICCV2023/papers/Cho_Non-Coaxial_Event-Guided_Motion_Deblurring_with_Spatial_Alignment_ICCV_2023_paper.pdf,official_proceedings,"CVF paper lists Yuhwan Jeong second, not first; therefore not an eligible first-listed prior.",
cai_12hulj8,Yuhwan Jeong,https://eccv.ecva.net/virtual/2026/poster/3978,official_conference_page,Official ECCV page identifies candidate; 2026 is after cutoff.,
cai_12hulj8,Yuhwan Jeong,,qa_action,,"{""action"":""removed_evidence_row"",""title"":""Non-coaxial event-guided motion deblurring with spatial alignment"",""venue"":""ICCV"",""reason"":""Author is explicitly non-first-listed; only first-listed eligible works may appear in evidence_rows.""}"
cai_4y45ro,Yujin Bae,https://rp.kaist.ac.kr/english/sub040201/index/page/3,official_institutional_profile,KAIST Robotics Program identifies Yujin Bae and computer-vision/motion-generation research.,
cai_4y45ro,Yujin Bae,https://eccv.ecva.net/virtual/2026/poster/5287,official_conference_page,Official ECCV page identifies Ego-Human Motion Prediction with 3D-Aware LLM and Yujin Bae; 2026 is after cutoff.,
cai_1p4okou,Yunkyu Lee,https://yklcs.com/,official_personal_profile,Identifies Lucas Yunkyu Lee as a POSTECH computer-science student and lists his publications.,
cai_1p4okou,Yunkyu Lee,https://eccv.ecva.net/virtual/2026/poster/5065,official_conference_record,"Official ECCV 2026 record for CLDefocus, the queue-matching paper with Yunkyu Lee first and POSTECH affiliation.",
cai_1p4okou,Yunkyu Lee,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""low"",""to"":""partial"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_1f7fb09,Yunseo Yang,https://vi.kaist.ac.kr/pages/people/,official_institutional_profile,Official KAIST VILab page lists Yunseo Yang and KAIST contact information.,
cai_1f7fb09,Yunseo Yang,https://openreview.net/forum?id=E0Blq76A6g,official_proceedings,"Official ICCV 2023/OpenReview record lists Jihun Kim, Hyeokjun Kwon, Yunseo Yang, Kuk-Jin Yoon; Yang is not first-listed.",
cai_1f7fb09,Yunseo Yang,https://openreview.net/pdf/26afa69e0c70599af069b4e1fd67c5256d02890a.pdf,official_proceedings,"Official ICLR 2023 record lists Daehee Park, Hobin Ryu, Yunseo Yang, Jegyeong Cho, Jiwon Kim, Kuk-Jin Yoon; Yang is not first-listed.",
cai_1f7fb09,Yunseo Yang,https://openaccess.thecvf.com/content/ICCV2025/html/Jeong_Robust_Adverse_Weather_Removal_via_Spectral-based_Spatial_Grouping_ICCV_2025_paper.html,official_proceedings,Official ICCV 2025 record lists Yuhwan Jeong first and Yunseo Yang second; Yang is not first-listed.,
cai_1f7fb09,Yunseo Yang,https://openaccess.thecvf.com/content/CVPR2026/html/Cho_DSERT-RoLL_Robust_Multi-Modal_Perception_for_Diverse_Driving_Conditions_with_Stereo_CVPR_2026_paper.html,official_proceedings,Official CVPR 2026 record lists Hoonhee Cho first and Yunseo Yang fourth; publication is after the audit cutoff.,
cai_1f7fb09,Yunseo Yang,https://eccv.ecva.net/virtual/2026/poster/4019,official_conference_record,"Official ECCV 2026 record for PriSplat, the queue-matching paper with Yunseo Yang first and KAIST affiliation.",
cai_1f7fb09,Yunseo Yang,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""low"",""to"":""partial"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_19fod1y,Yunseok Yang,https://pure.jbnu.ac.kr/en/publications/ra-distill-relational-alignment-distillation-based-on-gram-matrix/,official_institutional_profile,"Official JBNU portal lists Yunseok Yang first, Jeonbuk National University affiliation, and publication date November 2025 for RA-Distill.",
cai_19fod1y,Yunseok Yang,https://ynskyang.github.io/pdf-omni-page/,official_personal_project_page,Official project page lists Yunseok Yang first and Jeonbuk National University for PDF-Omni/ECCV 2026.,
cai_19fod1y,Yunseok Yang,https://eccv.ecva.net/virtual/2026/poster/4884,official_conference_record,"Official ECCV 2026 record for PDF-Omni, the queue-matching paper with Yunseok Yang first and Jeonbuk National University affiliation.",
cai_19fod1y,Yunseok Yang,,qa_action,,"{""action"":""normalized_count_confidence"",""from"":""low"",""to"":""partial"",""reason"":""Allowed confidence vocabulary and conservative completeness rule.""}"
cai_1r1aqg,Yunsung Lee,https://alohays.github.io/cv/,official_personal_cv,"Official CV identifies Yunsung Lee, MaumAI role/contact, and dated publication list through 2026.",
cai_1r1aqg,Yunsung Lee,https://openaccess.thecvf.com/content/CVPR2023/html/Go_Towards_Practical_Plug-and-Play_Diffusion_Models_CVPR_2023_paper.html,official_proceedings,Official CVPR 2023 record lists Hyojun Go first and Yunsung Lee second (equal-contribution note does not change first-listed statistic).,
cai_1r1aqg,Yunsung Lee,https://proceedings.neurips.cc/paper_files/paper/2023/hash/56a7b9a07ae01ddea762dcc51280298b-Abstract.html,official_proceedings,Official NeurIPS 2023 record lists Hyojun Go first and Yunsung Lee third; Yunsung is not first-listed.,
cai_1r1aqg,Yunsung Lee,https://openaccess.thecvf.com/content_CVPR_2020/papers/Lee_Reference-Based_Sketch_Image_Colorization_Using_Augmented-Self_Reference_and_Dense_Semantic_CVPR_2020_paper.pdf,official_proceedings,"Official CVPR 2020 paper lists Junsoo Lee and Eungyeup Kim first/equal, with Yunsung Lee third.",
cai_1r1aqg,Yunsung Lee,https://eccv.ecva.net/virtual/2026/poster/4934,official_conference_record,"Official ECCV 2026 record for Not All Prediction Targets Keep Training-Free Diffusion Guidance on the Manifold, the queue-matching paper with Yunsung Lee first and Maum AI affiliation.",
cai_135jdof,Geunhyuk Youk,https://kaist-viclab.github.io/,identity_profile,The ECCV record and KAIST VICLab publication list identify Geunhyuk Youk at KAIST in the same video-restoration research group.,
cai_14z01lt,Hyesong Choi,https://openaccess.thecvf.com/content/ICCV2023/html/Choi_Environment_Agnostic_Representation_for_Visual_Reinforcement_Learning_ICCV_2023_paper.html,identity_profile,The ECCV record and official ICCV 2023 proceedings identify Hyesong Choi with Ewha affiliation in the same vision research area.,
cai_12x2ya,Bryan Sangwoo Kim,https://bryanswkim.github.io/,identity_profile,The personal CV and homepage explicitly connect Bryan Sangwoo Kim at KAIST AI with the ECCV paper Tiled Prompts and list the complete pre-cutoff publication record.,
cai_1gmil2t,,https://rootyjeon.github.io/,identity_profile,The personal homepage explicitly connects Byungwoo Jeon at KAIST with the ECCV paper SpatialBoost and lists the full pre-cutoff publication record.,
cai_4234nl,Chaesong Park,https://parkchaesong.github.io/,identity_profile,The personal homepage identifies Chaesong Park as an SNU Robot Vision Lab PhD candidate and lists both the ECCV paper OmniDS and the pre-cutoff publication record.,
cai_efi1pk,Changyeon Won,https://scholar.gist.ac.kr/handle/local/21806,identity_profile,The ECCV record identifies Changyeon Won at GIST and the GIST institutional repository records the same author as first-listed on an ECCV 2022 paper.,
cai_18x3r1d,Dogyun Park,https://mlv.korea.edu/people,identity_profile,The Korea University lab roster identifies Dogyun Park and the official ICLR 2024 proceedings list the same name with Korea University affiliation.,
cai_1s3524l,Mingi Kwon,https://sites.google.com/view/mingikwon,identity_profile,The personal homepage identifies Mingi Kwon with Yonsei University and lists the ECCV paper JAM-Flow plus the publication history through the cutoff.,
cai_ro66h9,Boseung Jeong,https://boseungjeong.github.io/,identity_profile,The personal CV identifies Boseung Jeong as a POSTECH CV Lab PhD candidate,
cai_1yyss68,Byeonggyu Park,https://bingurrr.github.io/,identity_profile,The academic portfolio identifies Byeonggyu Park with the ECCV paper and an earlier first-listed IROS paper on the same non-line-of-sight localization topic.,
cai_12doui9,Saad Wazir,https://sites.google.com/view/saad-wazir?authuser=0,identity_profile,The personal homepage identifies Saad Wazir at KAIST AI2 Lab and lists both CVPR 2025 and ECCV 2026; the KAIST lab publication list independently records the CVPR paper.,
cai_e8zy4y,,https://hchoi256.github.io/,identity_profile,The personal homepage identifies Hojun Choi at KAIST AI and lists both ECCV 2026 first-listed papers and the complete preceding publication list.,
cai_135jdof,Geunhyuk Youk,https://kaist-viclab.github.io/,identity_link_source,Official CVPR proceedings list Geunhyuk Youk first; KAIST VICLab ties the author to the ECCV candidate context.,
cai_135jdof,Geunhyuk Youk,https://openaccess.thecvf.com/content/CVPR2024/html/Youk_FMA-Net_Flow-Guided_Dynamic_Filtering_and_Iterative_Feature_Refinement_with_Multi-Attention_CVPR_2024_paper.html,official_work_source,Official CVPR proceedings list Geunhyuk Youk first; KAIST VICLab ties the author to the ECCV candidate context.,
cai_14z01lt,Hyesong Choi,https://openaccess.thecvf.com/content/ICCV2023/html/Choi_Environment_Agnostic_Representation_for_Visual_Reinforcement_Learning_ICCV_2023_paper.html,identity_link_source,Official ICCV proceedings list Hyesong Choi first with Ewha W. University affiliation.,
cai_14z01lt,Hyesong Choi,https://openaccess.thecvf.com/content/ICCV2023/html/Choi_Environment_Agnostic_Representation_for_Visual_Reinforcement_Learning_ICCV_2023_paper.html,official_work_source,Official ICCV proceedings list Hyesong Choi first with Ewha W. University affiliation.,
cai_12x2ya,Bryan Sangwoo Kim,https://bryanswkim.github.io/,identity_link_source,Official NeurIPS paper lists Bryan Sangwoo Kim first. The personal CV connects this record to the ECCV candidate and shows it is the only pre-cutoff eligible first-listed paper.,
cai_12x2ya,Bryan Sangwoo Kim,https://papers.nips.cc/paper_files/paper/2025/file/b66d8cbb01ac8212830068f3d75b4c5c-Paper-Conference.pdf,official_work_source,Official NeurIPS paper lists Bryan Sangwoo Kim first. The personal CV connects this record to the ECCV candidate and shows it is the only pre-cutoff eligible first-listed paper.,
cai_4234nl,Chaesong Park,https://parkchaesong.github.io/,identity_link_source,The SNU-affiliated personal publication list records Chaesong Park first on ICCV 2025 and identifies the same person as first-listed author of the ECCV 2026 paper.,
cai_4234nl,Chaesong Park,https://parkchaesong.github.io/,official_work_source,The SNU-affiliated personal publication list records Chaesong Park first on ICCV 2025 and identifies the same person as first-listed author of the ECCV 2026 paper.,
cai_efi1pk,Changyeon Won,https://scholar.gist.ac.kr/handle/local/21806,identity_link_source,GIST institutional repository lists Changyeon Won first and records the publication as ECCV 2022.,
cai_efi1pk,Changyeon Won,https://scholar.gist.ac.kr/handle/local/21806,official_work_source,GIST institutional repository lists Changyeon Won first and records the publication as ECCV 2022.,
cai_18x3r1d,Dogyun Park,https://mlv.korea.edu/people,identity_link_source,Official ICLR 2024 proceedings list Dogyun Park first with Korea University affiliation; the Korea University lab roster confirms the ECCV candidate identity.,
cai_18x3r1d,Dogyun Park,https://proceedings.iclr.cc/paper_files/paper/2024/file/7fb7f5b61223470e807d3cd3271811a4-Paper-Conference.pdf,official_work_source,Official ICLR 2024 proceedings list Dogyun Park first with Korea University affiliation; the Korea University lab roster confirms the ECCV candidate identity.,
cai_1s3524l,Mingi Kwon,https://sites.google.com/view/mingikwon,identity_link_source,The Yonsei-affiliated coauthor CV lists Mingi Kwon first on ECCV 2024; Mingi Kwon's personal homepage identifies the same Yonsei researcher and the ECCV 2026 candidate paper.,
cai_1s3524l,Mingi Kwon,https://joonyoung-cv.github.io/assets/jylee_cv.pdf,official_work_source,The Yonsei-affiliated coauthor CV lists Mingi Kwon first on ECCV 2024; Mingi Kwon's personal homepage identifies the same Yonsei researcher and the ECCV 2026 candidate paper.,
cai_ro66h9,Boseung Jeong,https://boseungjeong.github.io/,identity_link_source,The POSTECH candidate's CV lists Boseung Jeong first on CVPR 2025 and ties the same researcher to the ECCV 2026 paper.,
cai_ro66h9,Boseung Jeong,https://boseungjeong.github.io/assets/pdf/BoseungJeong_CV_.pdf,official_work_source,The POSTECH candidate's CV lists Boseung Jeong first on CVPR 2025 and ties the same researcher to the ECCV 2026 paper.,
cai_1yyss68,Byeonggyu Park,https://bingurrr.github.io/,identity_link_source,The personal academic portfolio identifies Byeonggyu Park first on IROS 2025 and on the ECCV 2026 non-line-of-sight localization paper.,
cai_1yyss68,Byeonggyu Park,https://bingurrr.github.io/,official_work_source,The personal academic portfolio identifies Byeonggyu Park first on IROS 2025 and on the ECCV 2026 non-line-of-sight localization paper.,
cai_12doui9,Saad Wazir,https://sites.google.com/view/saad-wazir?authuser=0,identity_link_source,KAIST AI2 Lab lists Saad Wazir first on CVPR 2025; the personal homepage identifies the same researcher as the ECCV 2026 candidate.,
cai_12doui9,Saad Wazir,https://www.ai2lab.kaist.ac.kr/publication,official_work_source,KAIST AI2 Lab lists Saad Wazir first on CVPR 2025; the personal homepage identifies the same researcher as the ECCV 2026 candidate.,
