candidate_identity_key,eccv_first_author_name,eccv_first_author_affiliation_raw,primary_affiliation_category,eccv_selected_paper_count,eccv_virtual_poster_ids,eccv_titles,identity_resolution_status,identity_profile_url,preferred_identity_evidence_source,prior_work_cutoff,verified_prior_work_row_count,review_status,notes
cai_6zg8qo,Wooseok Jang,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3136,Repurposing Geometric Foundation Models for Multi-view Diffusion,resolved,https://woo1726.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_complete,"The official personal publication list was reviewed. Its ICLR 2024, ICCV 2023, and other listed top-tier works do not place Jang first; no eligible prior first-listed paper was found before the cutoff. The ECCV 2026 paper itself is after the cutoff."
cai_1tvgayn,Xiangyu Sun,Sung Kyun Kwan University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4942,Raymap-Guided Coupling for Drift-Robust Unposed Feed-Forward 3D Reconstruction,resolved,https://iris.skku.edu/authors/xiangyu-sun/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No eligible prior first-listed paper was located in the official IRIS page or official preprint/proceedings records reviewed. The available lab page is not a dated exhaustive CV, so exact zero is not asserted; ECCV 2026 and July 2026 preprint records are after cutoff."
cai_9o9eef,Yeeun Choi,Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5468,Keep It Simple: Multi-Key Episodic Memory Retrieval for Ultra-Long Video Understanding,resolved,https://choi-yeeun.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official personal publication list includes ICCV 2025 Open-ended Hierarchical Streaming Video Understanding, where Choi is fourth-listed, and a CVPRW 2025 workshop paper (excluded by venue type). No eligible prior first-listed paper is listed through the cutoff; ECCV 2026 is after cutoff."
cai_jx2bx,Yeeun Seong,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4156,RainODE: Continuous-Time Precipitation Forecasting with Latent Neural ODEs,resolved,https://cilabs.kaist.ac.kr/members/ph-d,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"RainODE is the ECCV 2026 candidate paper and is after the cutoff; its equal-first note is recorded by the official lab page. No earlier eligible first-listed paper was found in the official lab pages reviewed, but they are not an exhaustive dated CV, so exact zero is not asserted."
cai_14sbmjs,Yejee Shin,Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5224,Unified Multi-plane Autoregressive Diffusion for 3D Multi-Contrast MRI Synthesis,resolved,https://yonsei.elsevierpure.com/en/publications/anatomical-consistency-and-adaptive-prior-informed-transformation/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,"One eligible prior first-listed CVPR paper was verified. The official-profile/proceedings review was not exhaustive across all scoped venues, so exact count is not asserted. ECCV 2026 is after the cutoff."
cai_1vznhth,Yeobin Hong,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4456,InverseCrafter: Efficient Video ReCapture as a Latent Domain Inverse Problem,resolved,https://yeobinhong.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed paper was verified in the reviewed official profile. The listed ICML 2026 and ECCV 2026 works are after the cutoff; exact zero is not asserted.
cai_zv9xh,Yeonghwan Song,GIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3308,Anti-Prompt: Image Protection against Text-Guided Image-to-Video Generation,resolved,https://jeanyson.github.io/lab/members/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,One eligible prior first-listed ICCV paper was verified. His CVPR 2025 paper is second-listed and therefore not counted. Review was not exhaustive across all scoped venues; exact count is not asserted.
cai_2nl7la,YeonGyu Han,Seoul National University Hospital,KOREAN_UNIVERSITY_OR_HOSPITAL,1,3700,DRPO: Disentangling Demographic Bias from Rewards for Fair Diffusion Alignment,unresolved,,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_unresolved_prior_work_incomplete,Identity is unresolved; no prior-work count is asserted. The candidate ECCV paper is after the cutoff and is not counted.
cai_xr8msq,Yeonkyeong Lee,Kakao,KOREAN_COMPANY,1,5142,Keep-or-Drop? Adaptive Tokenizer for Compact Video Representation,unresolved,,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_unresolved_prior_work_incomplete,Identity is unresolved; no prior-work count is asserted. The later KATok preprint (August 2026) is post-cutoff and excluded.
cai_ghq2dv,Yeonwoo Cha,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3225,Training-Free Refinement of Flow Matching with Divergence-based Sampling,resolved,https://yeonwoo378.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_complete,The official publication list was checked against the defined venues and cutoff. FlowBind is an ICLR 2026 conference paper whose conference proceedings are after the 2026-03-05 cutoff; the NeurIPS 2024 paper is not first-listed by Yeonwoo Cha. The ECCV 2026 paper is also after the cutoff. No eligible prior first-listed scoped work was found.
cai_kvpogs,Yewon Han,Seoul National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4820,"Two Birds, One Projection: Harmonizing Safety and Utility in LVLMs via Inference-time Feature Projection",resolved,https://arxiv.org/abs/2603.14825,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No eligible prior scoped first-listed paper was located in the official records reviewed. The arXiv record dates the queue-matching paper 2026-03-16, after cutoff. No exhaustive official CV/publication list was found, so exact zero is not asserted."
cai_5z4jk6,Yihalem Yimolal Tiruneh,Ulsan National Institute of Science and Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3675,FlexiAvatar: Unified 3D Gaussian Human Avatars Under Arbitrary Body Visibility,resolved,https://vision.unist.ac.kr/member.html,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"No eligible prior scoped first-listed paper was located in the official UNIST lab publication records reviewed. FlexiAvatar is ECCV 2026 and after the cutoff. The lab record is not an exhaustive personal CV, so exact zero is not asserted."
cai_1q2hmkp,Yirum Kim,GIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4307,OP3DSG: Open-vocabulary Part-aware 3D Scene Graph Generation for Real-world Environments,resolved,https://k2room.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_complete,The official personal publication list was reviewed exhaustively for the defined venues and cutoff. MA3DSG (ICRA 2026) is after 2026-03-05; OP3DSG (ECCV 2026) is also after cutoff. No earlier eligible first-listed scoped work is listed. A 2024 UR poster is outside the defined venue scope.
cai_wf4ulq,YongHoon Kang,Sungkyunkwan University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4293,Prevention over Correction: Learning Aligned Representations in One-shot Federated Learning,resolved,https://scholarx.skku.edu/item/3a0a8fcd-c172-4ccf-a013-3fbb42ac06ec,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The official/institutional publication records reviewed show no prior CVPR, ICCV, ECCV, NeurIPS, ICLR, ICML, SIGGRAPH, SIGGRAPH Asia, IROS, ICRA, or RA-L first-listed paper. Other listed works are journals, non-scope conferences, or a 2026 Information Sciences article; exact zero is not asserted because no exhaustive official CV was found."
cai_9prqnf,Yoonhyung Park,Ewha Womans University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5669,Wake up for Touch! Mask-isolated Tactile Alignment Learning in MLLMs,unresolved,,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_unresolved_prior_work_incomplete,No prior work entered because identity is unresolved. ECCV 2026 is after cutoff.
cai_tbnw12,Yoonseok Choi,Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3862,DRIFT: Difficulty-aware Rectified Flows for Through-plane MRI Super-Resolution,resolved,https://yoonseokchoi-ai.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_complete,Official publication list reviewed through cutoff: no prior eligible first-listed work. MICCAI/CMPB are outside scope; ECCV 2026 is post-cutoff.
cai_1yvwds7,Youbin Kim,Sung Kyun Kwan University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4759,Group3D: MLLM-Guided Semantic Grouping for Open-Vocabulary 3D Object Detection,resolved,https://github.com/Ubin108/Group3D,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed paper found in this review. Metalens-Transformer lists Youbin Kim as non-first coauthor; exact zero not asserted. ECCV 2026 is post-cutoff.
cai_13hpuu3,Youngho Kim,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4118,GoStop: Reinforcement Learning for Adaptive Temporal Aggregation in Event-Based Feature Tracking,resolved,https://vi.kaist.ac.kr/pages/people/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,No eligible prior first-listed work found in limited official review; exact zero not asserted. GoStop ECCV 2026 is post-cutoff.
cai_14hrbwy,Youngjun Lee,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5036,CURE: Cumulative Knowledge Reuse for Efficient Device-Server Hybrid Inference in Vision-Language Models,resolved,https://www.kaistdmlab.org/members,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_incomplete,At least one eligible prior first-listed paper verified; exact count not asserted. RA-TTA is ICLR 2025 first-listed; identified ICML/NeurIPS/KDD works list him non-first.
cai_112zspb,Youngsik Yun,Yonsei University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3745,Do Flat Minima Improve Sparse Novel View Synthesis?,resolved,https://bbangsik13.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,1,identity_resolved_prior_work_complete,The official publication list was reviewed against the scoped venues and 2026-03-05 cutoff. The SIGGRAPH 2025 paper is first-listed and establishes not-first status; no exact count is needed for the binary result. ECCV 2026 and the ECCV 2024 workshop are excluded.
cai_uw6q6r,Youngwan Lee,ETRI,KOREAN_RESEARCH_INSTITUTE,1,5663,MultihopSpatial: Multi-hop Compositional Spatial Reasoning Benchmark for Vision-Language Model,resolved,https://youngwanlee.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,3,identity_resolved_prior_work_complete,"Official publication list was reviewed through cutoff. Verified eligible first-listed works: CenterMask (CVPR 2020), MPViT (CVPR 2022), and Exploring the Role of Mean Teachers (ICLR 2023, equal-first marker). Workshop, findings, and non-first works are excluded. Exact prior eligible first-author count is 3."
cai_12ozdml,Yu-Ji Kim,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4036,Enhancing Embodied Reasoning and Grounding by Novel View Synthesis,resolved,https://ug-kim.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,The official publication list shows no prior eligible first-listed work. CVPR 2025 and ICCV 2023 works list Yu-Ji Kim after the first author; ECCV 2022 lists Kim Jun-Seong first with Yu-Ji Kim equal-contributing second. BMVC is out of scope. Exact prior eligible first-author count is 0.
cai_12hulj8,Yuhwan Jeong,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,3978,FrozenDrive: Zero-Shot Text-Guided Driving Scene Generation and Data Augmentation with Parameter-Free Frozen Diffusion Model,resolved,https://jeongyh98.github.io/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,2,identity_resolved_prior_work_complete,Official publication list reviewed through cutoff. Verified eligible first-listed works are ICCV 2025 Robust Adverse Weather Removal and ECCV 2024 Towards robust event-based networks (equal-first). The ICCV 2023 Non-coaxial work is non-first for Yuhwan Jeong. Exact prior eligible first-author count is 2; CVPR 2024/2026 works are non-first or after cutoff. QA removed non-qualifying evidence rows; count reflects first-listed eligible works only.
cai_4y45ro,Yujin Bae,Korea Advanced Institute of Science & Technology,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5287,Ego-Human Motion Prediction with 3D-Aware LLM,resolved,https://rp.kaist.ac.kr/english/sub040201/index/page/3,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"Identity is resolved via the official KAIST student profile and candidate ECCV page, but no complete historical publication list was found. No eligible prior first-listed work was verified; exact zero is not asserted. ECCV 2026 candidate is after cutoff."
cai_1p4okou,Yunkyu Lee,POSTECH,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,5065,CLDefocus: Physically Grounded Compound-Lens Defocus Blur Synthesis,resolved,https://yklcs.com/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The located official personal publication list contains arXiv-era work and ECCV 2026 work, but no prior eligible first-listed main-conference or RA-L article. Exact zero is not asserted because the available profile is not an exhaustive dated CV and the ECCV 2026 paper is after the cutoff."
cai_1f7fb09,Yunseo Yang,KAIST,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4019,PriSplat: Propagating Reliable Multi-view Information for Distractor-Free 3DGS,resolved,https://vi.kaist.ac.kr/pages/people/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The verified ICLR 2023, ICCV 2023, and CVPR 2026 records list Yunseo Yang as a non-first author; CVPR 2026 is after the cutoff. No eligible prior first-listed work was found, but no exhaustive personal CV was located, so exact zero is not asserted."
cai_19fod1y,Yunseok Yang,Jeonbuk National University,KOREAN_UNIVERSITY_GRAD_SCIENCE_INSTITUTE,1,4884,PDF-Omni: Poincaré Dual Disk Distortion Field-based Recurrent Update for Omnidirectional Stereo Matching,resolved,https://pure.jbnu.ac.kr/en/publications/ra-distill-relational-alignment-distillation-based-on-gram-matrix/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_incomplete,"The verified JBNU publications located are journal articles outside the fixed venue scope (including RA-Distill, International Journal of Control, Automation and Systems, 2025). No eligible prior first-listed CVPR/ICCV/ECCV/NeurIPS/ICLR/ICML/SIGGRAPH/IROS/ICRA/RA-L work was found, but review was not exhaustive and exact zero is not asserted."
cai_1r1aqg,Yunsung Lee,Maum AI,KOREAN_COMPANY,1,4934,Not All Prediction Targets Keep Training-Free Diffusion Guidance on the Manifold,resolved,https://alohays.github.io/cv/,"Official personal CV, institutional profile, ORCID, then official proceedings or publisher metadata",2026-03-05T23:00:00+01:00,0,identity_resolved_prior_work_complete,The official CV's dated publication list shows no prior eligible first-listed work. CVPR 2023 and NeurIPS 2023 are eligible venues but list other authors first (Yunsung is co-first/non-first); CVPR 2020 likewise lists Junsoo Lee and Eungyeup Kim first. ECCV 2022 and other located workshop papers are excluded. Exact prior eligible first-author count is therefore zero under the stated CV review.
